user_id,num_orders,total_spent_eur,avg_days_between_orders,R_score,F_score,M_score,segment,avg_order_value,recommended_discount
71301,7,214.2,28.666666666666668,1,2,3,Lost,30.599999999999998,15.0
71302,7,197.87,10.833333333333334,4,2,3,Promising,28.267142857142858,22.9
71303,6,93.03,13.8,3,2,2,Promising,15.505,22.9
71304,44,637.95,6.348837209302325,5,5,5,Premium,14.498863636363637,0.0
71305,6,19.0,18.4,2,2,1,Lost,3.1666666666666665,15.0
71306,5,28.61,30.0,1,1,1,Lost,5.7219999999999995,15.0
71307,6,24.31,16.4,3,2,1,New,4.051666666666667,0.0
71308,6,22.15,30.0,1,2,1,Lost,3.6916666666666664,15.0
71309,4,27.41,13.666666666666666,3,1,1,New,6.8525,0.0
71310,41,693.84,9.075,4,5,5,Premium,16.92292682926829,0.0
71311,6,25.09,5.4,5,2,1,New,4.181666666666667,0.0
71312,4,39.72,30.0,1,1,1,Lost,9.93,15.0
71313,6,75.18,25.0,1,2,2,Lost,12.530000000000001,15.0
71314,5,109.07,8.75,5,1,2,New,21.814,0.0
71315,37,708.27,6.333333333333333,5,5,5,Premium,19.142432432432432,0.0
71316,27,1519.4,13.961538461538462,3,5,5,Loyal,56.27407407407408,1.6
71317,6,303.97,13.8,3,2,4,High_Check,50.66166666666667,0.0
71318,16,200.55,12.2,4,4,3,Loyal,12.534375,0.0
71319,17,470.1,12.375,4,4,4,Premium,27.65294117647059,0.0
71320,6,161.99,21.8,2,2,3,Lost,26.998333333333335,15.0
71321,4,46.32,28.33333333333333,1,1,1,Lost,11.58,15.0
71322,27,183.03,12.76923076923077,4,5,3,Loyal,6.778888888888889,1.6
71323,10,290.23,18.88888888888889,2,3,4,Sleeping,29.023000000000003,0.0
71324,30,661.45,11.413793103448276,4,5,5,Premium,22.048333333333336,0.0
71325,4,108.97,26.33333333333333,1,1,2,Lost,27.2425,15.0
71326,5,6.36,28.75,1,1,1,Lost,1.272,15.0
71327,5,8.82,18.75,2,1,1,Lost,1.764,15.0
71328,11,318.84000000000003,22.8,1,3,4,Sleeping,28.985454545454548,0.0
71329,13,868.14,7.166666666666667,5,3,5,Loyal,66.78,0.0
71330,21,310.71,15.5,3,4,4,Loyal,14.795714285714284,1.6
71331,9,30.75,9.875,4,3,1,New,3.4166666666666665,0.0
71332,14,543.81,18.0,2,4,4,Sleeping,38.84357142857142,0.0
71333,6,20.23,23.4,1,2,1,Lost,3.3716666666666666,15.0
71334,7,109.04,19.83333333333333,2,2,2,Lost,15.577142857142858,15.0
71335,16,709.42,10.666666666666666,4,4,5,Premium,44.33875,0.0
71336,49,514.08,7.25,5,5,4,Premium,10.491428571428573,0.0
71337,11,195.24,22.7,1,3,3,Sleeping,17.74909090909091,0.0
71338,4,38.6,16.0,3,1,1,New,9.65,0.0
71339,15,772.99,9.142857142857142,4,4,5,Premium,51.532666666666664,0.0
71340,5,54.78,14.75,3,1,1,New,10.956,0.0
71341,5,81.11,20.0,2,1,2,Lost,16.222,15.0
71342,4,163.59,20.0,2,1,3,Lost,40.8975,15.0
71343,4,62.4,30.0,1,1,2,Lost,15.6,15.0
71344,21,462.23,14.45,3,4,4,Loyal,22.010952380952382,1.6
71345,23,368.8,13.954545454545457,3,4,4,Loyal,16.034782608695654,1.6
71346,7,68.6,22.33333333333333,1,2,2,Lost,9.799999999999999,15.0
71347,7,173.41,17.5,2,2,3,Lost,24.77285714285714,15.0
71348,51,1305.96,5.48,5,5,5,Premium,25.607058823529414,0.0
71349,10,826.07,6.888888888888889,5,3,5,Loyal,82.607,0.0
71350,4,56.29,5.333333333333333,5,1,1,New,14.0725,0.0
71351,5,0.0,22.75,1,1,1,Lost,0.0,15.0
71352,11,77.25,21.1,2,3,2,Sleeping,7.0227272727272725,0.0
71353,9,421.17,18.125,2,3,4,Sleeping,46.79666666666667,0.0
71354,61,1634.2,6.05,5,5,5,Premium,26.79016393442623,0.0
71355,4,15.17,22.33333333333333,1,1,1,Lost,3.7925,15.0
71356,12,324.95,13.181818181818182,3,3,4,Loyal,27.079166666666666,0.0
71357,23,133.51000000000002,15.045454545454543,3,4,3,Loyal,5.804782608695653,1.6
71358,19,233.47,16.11111111111111,3,4,3,Loyal,12.287894736842105,0.0
71359,11,181.7,17.9,2,3,3,Sleeping,16.518181818181816,0.0
71360,4,36.89,20.0,2,1,1,Lost,9.2225,15.0
71361,8,53.11,20.571428571428573,2,2,1,Lost,6.63875,15.0
71362,4,50.48,12.333333333333334,4,1,1,New,12.62,0.0
71363,8,336.95,7.0,5,2,4,High_Check,42.11875,0.0
71364,4,115.85,9.333333333333334,4,1,2,New,28.9625,0.0
71365,8,125.64,26.285714285714285,1,2,2,Lost,15.705,15.0
71366,21,18.76,8.5,5,4,1,Frugal,0.8933333333333334,6.4
71367,4,135.63,13.333333333333334,3,1,3,New,33.9075,0.0
71368,17,107.38,14.3125,3,4,2,Frugal,6.316470588235294,0.0
71369,5,11.05,6.5,5,1,1,New,2.21,0.0
71370,11,306.45,22.2,1,3,4,Sleeping,27.85909090909091,0.0
71371,5,164.3,14.75,3,1,3,New,32.86,0.0
71372,31,1125.29,11.533333333333331,4,5,5,Premium,36.299677419354836,0.0
71373,20,102.59,13.31578947368421,3,4,2,Frugal,5.1295,0.0
71374,17,315.48,7.25,5,4,4,Premium,18.55764705882353,0.0
71375,12,267.83,16.727272727272727,3,3,4,Loyal,22.319166666666664,0.0
71376,4,98.1,7.0,5,1,2,New,24.525,0.0
71377,13,371.71,20.75,2,3,4,Sleeping,28.59307692307692,0.0
71378,8,11.9,19.142857142857142,2,2,1,Lost,1.4875,15.0
71379,42,768.88,7.585365853658536,5,5,5,Premium,18.306666666666665,0.0
71380,14,509.95,14.153846153846152,3,4,4,Loyal,36.425,0.0
71381,22,1128.55,11.238095238095235,4,4,5,Premium,51.29772727272727,0.0
71382,8,20.2,21.428571428571427,2,2,1,Lost,2.525,15.0
71383,6,144.02,8.4,5,2,3,Promising,24.003333333333334,22.9
71384,14,538.23,18.153846153846157,2,4,4,Sleeping,38.445,0.0
71385,16,251.88,16.133333333333333,3,4,4,Loyal,15.7425,0.0
71386,23,1213.03,14.136363636363637,3,4,5,Loyal,52.740434782608695,1.6
71387,28,987.94,11.703703703703704,4,5,5,Premium,35.28357142857143,0.0
71388,18,191.85,5.352941176470588,5,4,3,Loyal,10.658333333333333,0.0
71389,30,77.01,10.758620689655173,4,5,2,Frugal,2.567,6.4
71390,9,122.39,8.25,5,3,2,Promising,13.598888888888888,22.9
71391,4,150.87,14.333333333333334,3,1,3,New,37.7175,0.0
71392,64,2243.28,5.777777777777778,5,5,5,Premium,35.05125,0.0
71393,37,933.87,5.555555555555555,5,5,5,Premium,25.23972972972973,0.0
71394,5,15.16,23.0,1,1,1,Lost,3.032,15.0
71395,4,32.02,20.0,2,1,1,Lost,8.005,15.0
71396,6,448.61,16.8,3,2,4,High_Check,74.76833333333333,0.0
71397,12,324.27,15.272727272727272,3,3,4,Loyal,27.022499999999997,0.0
71398,4,46.23,29.0,1,1,1,Lost,11.5575,15.0
71399,9,536.41,25.0,1,3,4,Sleeping,59.60111111111111,0.0
71400,5,102.64,19.0,2,1,2,Lost,20.528,15.0
71401,64,612.68,5.777777777777778,5,5,5,Premium,9.573125,0.0
71402,4,17.32,9.0,4,1,1,New,4.33,0.0
71403,9,93.08,5.0,5,3,2,Promising,10.342222222222222,22.9
71404,23,677.53,8.681818181818182,5,4,5,Premium,29.45782608695652,0.0
71405,6,126.73,18.2,2,2,2,Lost,21.121666666666666,15.0
71406,44,465.43,5.1395348837209305,5,5,4,Premium,10.577954545454546,0.0
71407,4,44.63,16.0,3,1,1,New,11.1575,0.0
71408,11,278.28000000000003,10.4,4,3,4,Loyal,25.29818181818182,0.0
71409,21,126.71,6.8,5,4,2,Frugal,6.0338095238095235,0.0
71410,23,1164.76,14.818181818181818,3,4,5,Loyal,50.64173913043478,1.6
71411,10,134.16,10.555555555555555,4,3,3,Loyal,13.416,0.0
71412,9,292.6,21.75,2,3,4,Sleeping,32.51111111111111,0.0
71413,13,242.32,16.916666666666668,3,3,3,Loyal,18.64,0.0
71414,29,60.970000000000006,11.607142857142858,4,5,2,Frugal,2.1024137931034486,6.4
71415,20,1020.2,16.473684210526315,3,4,5,Loyal,51.010000000000005,1.6
71416,5,130.01,13.5,3,1,3,New,26.002,0.0
71417,4,67.96000000000001,10.666666666666666,4,1,2,New,16.990000000000002,0.0
71418,5,38.79,26.0,1,1,1,Lost,7.758,15.0
71419,16,187.54,18.4,2,4,3,Sleeping,11.72125,10.0
71420,13,37.74,19.58333333333333,2,3,1,Sleeping,2.9030769230769233,0.0
71421,8,53.58,10.0,4,2,1,New,6.6975,0.0
71422,42,502.53,8.853658536585366,4,5,4,Premium,11.965,0.0
71423,8,123.96,8.571428571428571,5,2,2,Promising,15.495,22.9
71424,13,456.28,17.333333333333332,2,3,4,Sleeping,35.098461538461535,0.0
71425,30,1027.72,6.344827586206897,5,5,5,Premium,34.257333333333335,0.0
71426,14,194.45,17.46153846153846,2,4,3,Sleeping,13.889285714285714,0.0
71427,50,1033.56,7.122448979591836,5,5,5,Premium,20.6712,0.0
71428,9,377.74,23.125,1,3,4,Sleeping,41.971111111111114,0.0
71429,10,161.38,17.0,3,3,3,Loyal,16.137999999999998,0.0
71430,5,146.18,26.0,1,1,3,Lost,29.236,15.0
71431,9,377.77,8.75,5,3,4,Loyal,41.974444444444444,0.0
71432,7,54.09,24.33333333333333,1,2,1,Lost,7.727142857142858,15.0
71433,7,154.04,25.166666666666668,1,2,3,Lost,22.005714285714284,15.0
71434,8,158.97,5.714285714285714,5,2,3,Promising,19.87125,22.9
71435,28,277.09,8.777777777777779,4,5,4,Premium,9.896071428571428,0.0
71436,27,389.11,6.884615384615385,5,5,4,Premium,14.411481481481482,0.0
71437,11,844.87,22.1,1,3,5,Sleeping,76.80636363636364,0.0
71438,31,836.81,11.9,4,5,5,Premium,26.993870967741934,0.0
71439,16,441.12,7.2,5,4,4,Premium,27.57,0.0
71440,5,2.0,24.75,1,1,1,Lost,0.4,15.0
71441,7,125.92,9.166666666666666,4,2,2,Promising,17.98857142857143,22.9
71442,9,335.21,16.875,3,3,4,Loyal,37.245555555555555,0.0
71443,4,73.93,22.0,2,1,2,Lost,18.4825,15.0
71444,8,233.17,22.428571428571427,1,2,3,Lost,29.14625,15.0
71445,6,7.6,13.6,3,2,1,New,1.2666666666666666,0.0
71446,41,2766.88,9.075,4,5,5,Premium,67.48487804878049,0.0
71447,7,189.37,21.5,2,2,3,Lost,27.052857142857142,15.0
71448,7,102.15,17.833333333333332,2,2,2,Lost,14.592857142857143,15.0
71449,4,115.84,26.666666666666668,1,1,2,Lost,28.96,15.0
71450,4,122.75,28.0,1,1,2,Lost,30.6875,15.0
71451,7,153.06,14.166666666666666,3,2,3,Promising,21.865714285714287,22.9
71452,7,95.36,7.666666666666667,5,2,2,Promising,13.622857142857143,22.9
71453,14,63.21,13.923076923076923,3,4,2,Frugal,4.515,6.4
71454,4,42.92999999999999,12.0,4,1,1,New,10.732499999999998,0.0
71455,12,568.32,19.727272727272727,2,3,5,Sleeping,47.36000000000001,0.0
71456,19,728.18,13.27777777777778,3,4,5,Loyal,38.32526315789473,0.0
71457,19,182.45,6.666666666666667,5,4,3,Loyal,9.602631578947367,0.0
71458,17,693.69,13.25,3,4,5,Loyal,40.805294117647065,0.0
71459,5,229.92,17.5,2,1,3,Lost,45.983999999999995,15.0
71460,4,13.17,14.666666666666666,3,1,1,New,3.2925,0.0
71461,14,71.02,13.846153846153848,3,4,2,Frugal,5.072857142857143,0.0
71462,37,467.49,8.583333333333334,5,5,4,Premium,12.634864864864864,0.0
71463,6,131.94,7.4,5,2,3,Promising,21.99,22.9
71464,9,29.849999999999994,28.0,1,3,1,Sleeping,3.316666666666666,0.0
71465,14,404.69,11.76923076923077,4,4,4,Premium,28.90642857142857,0.0
71466,7,111.44,17.0,3,2,2,Promising,15.92,22.9
71467,9,73.83,17.625,2,3,2,Sleeping,8.203333333333333,0.0
71468,22,112.58,9.523809523809524,4,4,2,Frugal,5.117272727272727,0.0
71469,7,23.48,24.33333333333333,1,2,1,Lost,3.3542857142857145,15.0
71470,9,200.21,12.125,4,3,3,Loyal,22.245555555555555,0.0
71471,8,9.97,18.0,2,2,1,Lost,1.24625,15.0
71472,6,182.08,24.0,1,2,3,Lost,30.346666666666668,15.0
71473,38,668.74,9.54054054054054,4,5,5,Premium,17.59842105263158,0.0
71474,14,121.76,19.923076923076923,2,4,2,Frugal,8.697142857142858,0.0
71475,8,61.25,12.142857142857142,4,2,2,Promising,7.65625,22.9
71476,12,238.45,10.909090909090908,4,3,3,Loyal,19.870833333333334,0.0
71477,5,72.94,30.0,1,1,2,Lost,14.588,15.0
71478,4,87.44,23.666666666666668,1,1,2,Lost,21.86,15.0
71479,11,178.35,14.5,3,3,3,Loyal,16.213636363636365,0.0
71480,15,2.98,17.857142857142858,2,4,1,Frugal,0.19866666666666666,6.4
71481,26,1781.27,13.28,3,5,5,Loyal,68.51038461538461,1.6
71482,8,308.49,22.142857142857142,1,2,4,High_Check,38.56125,0.0
71483,12,171.18,25.0,1,3,3,Sleeping,14.265,0.0
71484,6,343.81,19.6,2,2,4,High_Check,57.30166666666667,0.0
71485,24,657.99,14.26086956521739,3,4,5,Loyal,27.41625,1.6
71486,4,37.89,13.333333333333334,3,1,1,New,9.4725,0.0
71487,20,263.1,11.36842105263158,4,4,4,Premium,13.155000000000001,0.0
71488,13,7.27,21.416666666666668,2,3,1,Sleeping,0.5592307692307692,0.0
71489,53,959.78,6.980769230769231,5,5,5,Premium,18.109056603773585,0.0
71490,4,32.2,27.33333333333333,1,1,1,Lost,8.05,15.0
71491,25,1289.61,9.041666666666666,4,5,5,Premium,51.584399999999995,0.0
71492,38,1130.57,8.486486486486486,5,5,5,Premium,29.751842105263155,0.0
71493,8,65.3,18.857142857142858,2,2,2,Lost,8.1625,15.0
71494,17,274.97,9.75,4,4,4,Premium,16.174705882352942,0.0
71495,7,48.72,25.83333333333333,1,2,1,Lost,6.96,15.0
71496,5,181.97,16.75,3,1,3,New,36.394,0.0
71497,7,268.9,22.166666666666668,1,2,4,High_Check,38.41428571428571,0.0
71498,17,235.0,14.375,3,4,3,Loyal,13.823529411764707,0.0
71499,8,30.64,21.428571428571427,2,2,1,Lost,3.83,15.0
71500,6,116.42,15.4,3,2,2,Promising,19.403333333333332,22.9
71501,9,150.84,23.0,1,3,3,Sleeping,16.76,0.0
71502,5,179.68,18.0,2,1,3,Lost,35.936,15.0
71503,7,117.87,3.6666666666666665,5,2,2,Promising,16.83857142857143,22.9
71504,21,858.77,4.2,5,4,5,Premium,40.89380952380952,0.0
71505,55,2342.79,6.611111111111111,5,5,5,Premium,42.59618181818182,0.0
71506,29,1454.22,11.178571428571429,4,5,5,Premium,50.14551724137931,0.0
71507,17,300.68,19.8125,2,4,4,Sleeping,17.687058823529412,10.0
71508,6,0.0,27.4,1,2,1,Lost,0.0,15.0
71509,7,144.93,20.83333333333333,2,2,3,Lost,20.704285714285714,15.0
71510,19,656.66,14.555555555555555,3,4,5,Loyal,34.561052631578946,0.0
71511,4,84.97999999999999,23.33333333333333,1,1,2,Lost,21.244999999999997,15.0
71512,18,328.94,5.352941176470588,5,4,4,Premium,18.274444444444445,0.0
71513,13,76.41,19.916666666666668,2,3,2,Sleeping,5.877692307692308,0.0
71514,11,60.42,9.7,4,3,2,Promising,5.492727272727273,3.6
71515,19,307.99,9.666666666666666,4,4,4,Premium,16.21,0.0
71516,74,1317.89,4.876712328767123,5,5,5,Premium,17.809324324324326,0.0
71517,7,67.81,18.5,2,2,2,Lost,9.687142857142858,15.0
71518,14,415.74,13.153846153846152,3,4,4,Loyal,29.695714285714285,0.0
71519,14,115.77,17.23076923076923,2,4,2,Frugal,8.269285714285713,0.0
71520,41,822.6,6.175,5,5,5,Premium,20.06341463414634,0.0
71521,15,283.07,13.428571428571429,3,4,4,Loyal,18.871333333333332,0.0
71522,4,44.02,24.33333333333333,1,1,1,Lost,11.005,15.0
71523,17,718.31,14.3125,3,4,5,Loyal,42.2535294117647,0.0
71524,26,583.67,14.28,3,5,5,Loyal,22.44884615384615,1.6
71525,9,88.78,21.125,2,3,2,Sleeping,9.864444444444445,0.0
71526,69,1254.57,5.294117647058823,5,5,5,Premium,18.182173913043478,0.0
71527,26,749.24,12.52,4,5,5,Premium,28.81692307692308,0.0
71528,5,11.31,30.0,1,1,1,Lost,2.262,15.0
71529,14,235.79,12.461538461538462,4,4,3,Loyal,16.842142857142857,0.0
71530,8,99.43,25.857142857142858,1,2,2,Lost,12.42875,15.0
71531,31,980.07,8.966666666666667,4,5,5,Premium,31.615161290322582,0.0
71532,19,554.57,16.88888888888889,3,4,5,Loyal,29.187894736842107,0.0
71533,45,1514.7,7.886363636363637,5,5,5,Premium,33.660000000000004,0.0
71534,4,166.08,26.666666666666668,1,1,3,Lost,41.52,15.0
71535,22,796.19,15.095238095238097,3,4,5,Loyal,36.19045454545455,1.6
71536,4,5.19,30.0,1,1,1,Lost,1.2975,15.0
71537,4,53.72,21.33333333333333,2,1,1,Lost,13.43,15.0
71538,22,238.76,16.285714285714285,3,4,3,Loyal,10.852727272727272,1.6
71539,7,160.96,25.5,1,2,3,Lost,22.994285714285716,15.0
71540,80,2208.67,4.594936708860759,5,5,5,Premium,27.608375000000002,0.0
71541,10,51.11,8.0,5,3,1,New,5.111,0.0
71542,8,53.95,5.714285714285714,5,2,1,New,6.74375,0.0
71543,8,26.05,20.571428571428573,2,2,1,Lost,3.25625,15.0
71544,4,53.81,11.333333333333334,4,1,1,New,13.4525,0.0
71545,12,70.01,15.636363636363637,3,3,2,Promising,5.834166666666667,3.6
71546,10,257.89,19.77777777777778,2,3,4,Sleeping,25.788999999999998,0.0
71547,8,21.45,16.857142857142858,3,2,1,New,2.68125,0.0
71548,6,37.78,20.0,2,2,1,Lost,6.296666666666667,15.0
71549,15,280.51,10.285714285714286,4,4,4,Premium,18.700666666666667,0.0
71550,7,108.45,22.5,1,2,2,Lost,15.492857142857144,15.0
71551,18,379.69,11.294117647058824,4,4,4,Premium,21.093888888888888,0.0
71552,10,438.46,28.666666666666668,1,3,4,Sleeping,43.846,0.0
71553,13,485.29,15.583333333333334,3,3,4,Loyal,37.33,0.0
71554,8,227.2,15.285714285714286,3,2,3,Promising,28.4,22.9
71555,4,41.07,18.0,2,1,1,Lost,10.2675,15.0
71556,9,186.1,20.25,2,3,3,Sleeping,20.677777777777777,0.0
71557,7,0.0,27.83333333333333,1,2,1,Lost,0.0,15.0
71558,15,177.32,19.357142857142858,2,4,3,Sleeping,11.821333333333333,10.0
71559,18,247.13,13.823529411764708,3,4,3,Loyal,13.729444444444445,0.0
71560,14,40.23,15.384615384615383,3,4,1,Frugal,2.873571428571428,6.4
71561,31,1076.86,11.266666666666667,4,5,5,Premium,34.73741935483871,0.0
71562,30,592.27,10.379310344827584,4,5,5,Premium,19.74233333333333,0.0
71563,5,33.1,23.5,1,1,1,Lost,6.62,15.0
71564,16,14.45,19.6,2,4,1,Frugal,0.903125,6.4
71565,20,402.54,12.63157894736842,4,4,4,Premium,20.127000000000002,0.0
71566,5,57.040000000000006,28.25,1,1,1,Lost,11.408000000000001,15.0
71567,34,563.24,10.090909090909092,4,5,5,Premium,16.565882352941177,0.0
71568,6,144.41,18.2,2,2,3,Lost,24.06833333333333,15.0
71569,9,226.57,23.75,1,3,3,Sleeping,25.174444444444443,0.0
71570,18,219.76,14.823529411764708,3,4,3,Loyal,12.208888888888888,0.0
71571,8,73.63,17.571428571428573,2,2,2,Lost,9.20375,15.0
71572,9,147.04000000000002,16.625,3,3,3,Loyal,16.33777777777778,0.0
71573,15,403.76,17.071428571428573,2,4,4,Sleeping,26.917333333333332,10.0
71574,4,142.63,30.0,1,1,3,Lost,35.6575,15.0
71575,16,593.08,12.466666666666669,4,4,5,Premium,37.0675,0.0
71576,12,659.66,22.181818181818183,1,3,5,Sleeping,54.971666666666664,0.0
71577,34,1663.6,8.666666666666666,5,5,5,Premium,48.92941176470588,0.0
71578,11,187.37,16.1,3,3,3,Loyal,17.033636363636365,0.0
71579,39,3778.2,7.684210526315789,5,5,5,Premium,96.87692307692308,0.0
71580,8,197.18,24.714285714285715,1,2,3,Lost,24.6475,15.0
71581,5,156.29,11.25,4,1,3,New,31.258,0.0
71582,5,33.78,17.5,2,1,1,Lost,6.756,15.0
71583,5,26.61,7.25,5,1,1,New,5.322,0.0
71584,21,293.69,9.7,4,4,4,Premium,13.985238095238095,0.0
71585,44,1104.78,8.395348837209303,5,5,5,Premium,25.108636363636364,0.0
71586,16,6.6,20.933333333333334,2,4,1,Frugal,0.4125,6.4
71587,4,21.0,4.0,5,1,1,New,5.25,0.0
71588,6,84.09,11.6,4,2,2,Promising,14.015,22.9
71589,36,1282.45,9.685714285714283,4,5,5,Premium,35.62361111111111,0.0
71590,7,161.35,8.833333333333334,4,2,3,Promising,23.05,22.9
71591,11,122.86,11.5,4,3,2,Promising,11.16909090909091,3.6
71592,5,48.77,19.5,2,1,1,Lost,9.754000000000001,15.0
71593,21,52.95,12.65,4,4,1,Frugal,2.5214285714285714,6.4
71594,11,103.08,14.3,3,3,2,Promising,9.370909090909091,3.6
71595,24,395.72,13.652173913043478,3,4,4,Loyal,16.488333333333333,1.6
71596,4,28.45,22.0,2,1,1,Lost,7.1125,15.0
71597,7,79.07000000000001,9.333333333333334,4,2,2,Promising,11.295714285714286,22.9
71598,31,2042.39,10.5,4,5,5,Premium,65.88354838709678,0.0
71599,7,113.38,28.5,1,2,2,Lost,16.197142857142858,15.0
71600,6,210.67,16.6,3,2,3,Promising,35.111666666666665,22.9
71601,54,1498.01,5.509433962264151,5,5,5,Premium,27.740925925925925,0.0
71602,21,1114.25,15.1,3,4,5,Loyal,53.05952380952381,1.6
71603,21,1106.1,15.85,3,4,5,Loyal,52.671428571428564,1.6
71604,16,749.56,18.133333333333333,2,4,5,Sleeping,46.8475,10.0
71605,17,179.22,10.6875,4,4,3,Loyal,10.542352941176471,0.0
71606,15,336.43,20.428571428571427,2,4,4,Sleeping,22.42866666666667,10.0
71607,7,235.12,21.0,2,2,3,Lost,33.58857142857143,15.0
71608,11,274.17,24.1,1,3,4,Sleeping,24.924545454545456,0.0
71609,18,230.44,14.882352941176473,3,4,3,Loyal,12.802222222222222,0.0
71610,4,33.65,21.33333333333333,2,1,1,Lost,8.4125,15.0
71611,33,713.5,11.1875,4,5,5,Premium,21.62121212121212,0.0
71612,74,1472.63,4.958904109589041,5,5,5,Premium,19.900405405405408,0.0
71613,5,19.39,28.75,1,1,1,Lost,3.878,15.0
71614,18,241.83,18.94117647058824,2,4,3,Sleeping,13.435,10.0
71615,11,164.93,11.9,4,3,3,Loyal,14.993636363636364,0.0
71616,4,11.0,30.0,1,1,1,Lost,2.75,15.0
71617,42,572.21,8.073170731707316,5,5,5,Premium,13.62404761904762,0.0
71618,11,247.54,17.0,3,3,3,Loyal,22.503636363636364,0.0
71619,5,82.35,24.0,1,1,2,Lost,16.47,15.0
71620,4,132.51,9.666666666666666,4,1,3,New,33.1275,0.0
71621,5,0.0,11.5,4,1,1,New,0.0,0.0
71622,20,245.42,12.421052631578949,4,4,3,Loyal,12.270999999999999,1.6
71623,7,219.81,27.33333333333333,1,2,3,Lost,31.40142857142857,15.0
71624,4,108.43,11.333333333333334,4,1,2,New,27.1075,0.0
71625,8,143.09,24.714285714285715,1,2,3,Lost,17.88625,15.0
71626,52,233.01,5.96078431372549,5,5,3,Loyal,4.480961538461538,1.6
71627,7,114.03,17.166666666666668,2,2,2,Lost,16.29,15.0
71628,20,591.12,16.789473684210527,3,4,5,Loyal,29.556,1.6
71629,24,384.53,15.130434782608695,3,4,4,Loyal,16.02208333333333,1.6
71630,6,67.31,25.0,1,2,2,Lost,11.218333333333334,15.0
71631,9,75.77,17.75,2,3,2,Sleeping,8.418888888888889,0.0
71632,14,16.66,9.307692307692308,4,4,1,Frugal,1.19,6.4
71633,5,18.96,2.25,5,1,1,New,3.7920000000000003,0.0
71634,13,169.67,16.0,3,3,3,Loyal,13.05153846153846,0.0
71635,10,156.1,10.22222222222222,4,3,3,Loyal,15.61,0.0
71636,4,62.97,28.33333333333333,1,1,2,Lost,15.7425,15.0
71637,53,252.19,4.923076923076923,5,5,4,Premium,4.758301886792453,0.0
71638,18,607.63,19.0,2,4,5,Sleeping,33.757222222222225,10.0
71639,4,51.11,16.666666666666668,3,1,1,New,12.7775,0.0
71640,8,175.9,10.428571428571429,4,2,3,Promising,21.9875,22.9
71641,54,2406.71,6.830188679245283,5,5,5,Premium,44.568703703703704,0.0
71642,33,1707.5,6.75,5,5,5,Premium,51.74242424242424,0.0
71643,12,15.46,17.0,3,3,1,New,1.2883333333333333,0.0
71644,21,30.89,16.6,3,4,1,Frugal,1.470952380952381,6.4
71645,15,284.38,15.857142857142858,3,4,4,Loyal,18.958666666666666,0.0
71646,14,847.5799999999999,19.923076923076923,2,4,5,Sleeping,60.54142857142857,0.0
71647,9,315.65,9.875,4,3,4,Loyal,35.07222222222222,0.0
71648,4,1.99,25.666666666666668,1,1,1,Lost,0.4975,15.0
71649,30,781.84,3.1724137931034484,5,5,5,Premium,26.061333333333334,0.0
71650,4,80.44,30.0,1,1,2,Lost,20.11,15.0
71651,4,80.41,6.333333333333333,5,1,2,New,20.1025,0.0
71652,8,144.33,10.571428571428571,4,2,3,Promising,18.04125,22.9
71653,6,52.72,24.4,1,2,1,Lost,8.786666666666667,15.0
71654,67,725.98,4.212121212121212,5,5,5,Premium,10.835522388059701,0.0
71655,9,416.43,21.625,2,3,4,Sleeping,46.27,0.0
71656,12,84.03,16.181818181818183,3,3,2,Promising,7.0025,3.6
71657,9,217.61,19.0,2,3,3,Sleeping,24.178888888888892,0.0
71658,5,8.770000000000001,15.25,3,1,1,New,1.7540000000000002,0.0
71659,11,86.77,12.4,4,3,2,Promising,7.888181818181818,3.6
71660,26,2095.8,12.04,4,5,5,Premium,80.60769230769232,0.0
71661,6,264.32,14.4,3,2,4,High_Check,44.053333333333335,0.0
